date_x,score,genre,status,orig_lang,budget_x,revenue,country,names
02/06/2009 ,59.0,"Crime, Drama, Horror, Mystery, Thriller", Released, English,20000000.0,1017401.0,US,Horsemen
12/11/2008 ,63.0,"Fantasy, Drama, Romance", Released, English,20000000.0,15055091.0,AU,Twilight
08/27/2015 ,78.0,"Drama, Music, History", Released, English,28000000.0,202182981.0,AU,Straight Outta Compton
11/13/2008 ,63.0,"Comedy, Adventure, Romance", Released, English,19000000.0,10412485.0,AU,Sex Drive
07/30/2015 ,72.0,"Action, Adventure", Released, English,150000000.0,682716636.0,AU,Mission: Impossible - Rogue Nation
07/18/2019 ,55.0,"Drama, Thriller", Released, English,122600000.0,610378991.8,AU,Secret Obsession
04/12/2016 ,73.0,Documentary, Released, English,53600000.0,682429959.6,US,I'm a Porn Star: Gay 4 Pay
11/14/2019 ,73.0,"Adventure, Family, Drama", Released, French,9600000.0,35487190.0,AU,Mia and the White Lion
08/14/2014 ,72.0,"Fantasy, Romance, Science Fiction, Drama, Adventure, Family, Action", Released, German,26198000.0,5188128.0,DE,Sapphire Blue
09/22/2022 ,55.0,"Adventure, Science Fiction, Comedy", Released, Portuguese,71800000.0,376598693.6,BR,Intergalactic Meeting
07/29/1994 ,65.0,"Comedy, Drama, Romance", Released, English,20000000.0,37939757.0,US,It Could Happen to You
09/24/1993 ,75.0,"Action, Thriller, Drama", Released, English,44000000.0,353715317.0,AU,The Fugitive
07/22/1977 ,62.0,"Adventure, Horror, Thriller", Released, English,17500000.0,14717854.0,US,Orca
05/26/1971 ,70.0,Western, Released, English,69140523.8,363383360.6,US,Big Jake
01/23/2018 ,81.0,"Drama, Mystery, Thriller", Released," Spanish, Castilian",4000000.0,30000000.0,AU,The Invisible Guest
11/25/2021 ,75.0,"Animation, Comedy, Adventure, Family", Released, English,82000000.0,146281732.0,AU,The Boss Baby: Family Business
12/09/2011 ,53.0,"Horror, Thriller, Science Fiction", Released, English,5000000.0,26517819.0,AU,Apollo 18
11/26/2021 ,61.0,"Animation, Drama, Adventure, Science Fiction", Released, Japanese,139600000.0,350558192.6,JP,Eureka: Eureka Seven Hi-Evolution
02/20/1952 ,74.0,"Adventure, Romance", Released, English,1000000.0,10750000.0,US,The African Queen
01/28/2005 ,59.0,"Horror, Thriller, Mystery", Released, English,139000000.0,405888913.2,GB,Creep
02/12/2016 ,47.0,Horror, Released, English,1500000.0,30351664.0,US,Cabin Fever
03/20/2020 ,76.0,Drama, Released, English,11000000.0,2990000.0,AU,The Banker
06/11/2015 ,67.0,"Action, Adventure, Science Fiction, Thriller", Released, English,215000000.0,1669963641.0,AU,Jurassic World
05/29/2020 ,63.0,"Drama, Romance", Released, Korean,120000000.0,303727772.6,KR,Stepmom's Desire
06/15/2015 ,60.0,"Drama, Comedy, Romance", Released, English,158000000.0,315279503.4,US,The Escort
04/06/2023 ,0.0,"Comedy, Romance", Released, Russian,264940000.0,178359863.0,RU,Я хочу! Я буду!
08/09/2016 ,40.0,"Drama, Mystery", Released, Japanese,118800000.0,836011985.4,JP,The Temptation Came at Stormy Night
04/18/2014 ,61.0,"Comedy, Horror", Released, English,4000000.0,21206861.0,US,A Haunted House 2
07/29/2005 ,44.0,"Animation, Family, Fantasy, Science Fiction", Released, English,148300000.0,872737414.6,CA,Pinocchio 3000
04/06/2023 ,0.0,Romance, Released, Korean,181600000.0,175269998.8,KR,솔라 플라워
02/05/1993 ,81.0,"Crime, Action, Drama, Thriller", Released, English,35000000.0,4496583.0,US,Bound by Honor
10/15/2004 ,67.0,"Comedy, Drama, Family, Romance", Released, English,45000000.0,134713435.0,AU,The Princess Diaries 2: Royal Engagement
01/07/2011 ,54.0,"Adventure, Fantasy, Action", Released, English,40000000.0,91126600.0,US,Season of the Witch
06/11/2001 ,34.0,Horror, Released, English,500000.0,1240261.6,US,Children of the Living Dead
09/03/1992 ,63.0,"Comedy, Drama, Romance", Released," Spanish, Castilian",100760000.0,558095583.4,ES,Jamon Jamon
04/22/2001 ,71.0,"Thriller, Romance", Released, English,196200000.0,428915824.0,US,Attraction
03/04/2022 ,66.0,"Thriller, Drama", Released, English,52400000.0,294007250.2,US,Nightride
08/02/2019 ,68.0,"Animation, Adventure, Comedy, Fantasy, Action, Family", Released, Japanese,94400000.0,408556335.6,JP,Dragon Quest: Your Story
08/29/2011 ,69.0,"Animation, Comedy, Family, TV Movie, Adventure, Science Fiction", Released, English,113000000.0,424831011.2,AU,Phineas and Ferb: The Movie: Across the 2nd Dimension
09/11/2003 ,77.0,"Drama, History", Released, English,11000000.0,4234355.0,US,The Gospel of John
04/03/2014 ,74.0,"Animation, Family, Adventure, Comedy, Fantasy", Released, English,60000000.0,468084718.0,AU,The Lego Movie
02/28/2020 ,65.0,"Comedy, Action", Released, English,49000000.0,835102.0,AU,Guns Akimbo
07/22/2002 ,60.0,"Animation, Family", Released, English,114000000.0,1002554527.0,US,Tarzan & Jane
05/29/2003 ,65.0,"Action, Drama, Mystery, Thriller, Crime", Released, English,50000000.0,42598498.0,AU,Basic
06/10/2017 ,61.0,"Family, Drama", Released, English,3400000.0,92382687.2,AU,Rip Tide
05/06/1972 ,68.0,"Crime, Action, Thriller", Released, Japanese,70440000.0,550779126.2,JP,Street Mobster
02/10/2022 ,63.0,"Action, Thriller", Released, English,29000000.0,16017096.0,AU,Blacklight
04/28/2007 ,65.0,"Action, Animation", Released, Japanese,82600000.0,307390441.0,JP,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight
05/12/2009 ,58.0,"Adventure, Family, Fantasy, Science Fiction, Thriller, Action", Released, English,50000000.0,105103784.0,AU,Race to Witch Mountain
12/26/1994 ,59.0,"Comedy, Family", Released, English,40000000.0,38087756.0,AU,Ri¢hie Ri¢h
08/14/2014 ,64.0,"War, Action", Released, English,51400000.0,291353534.2,US,Jarhead 2: Field of Fire
04/22/2014 ,70.0,"Animation, Action, Adventure", Released, English,140000000.0,616925753.2,US,Son of Batman
03/31/2012 ,61.0,"Drama, Action, Thriller", Released, Hindi,218000000.0,523582647.0,IN,Blood Money
09/08/2022 ,70.0,Comedy, Released," Spanish, Castilian",95240000.0,570086135.4,AR,Más respeto que soy tu madre
02/08/1915 ,61.0,"Drama, History, War", Released, English,10000000.0,16891011.0,US,The Birth of a Nation
07/26/2010 ,75.0,"Action, Thriller, Drama", Released," Spanish, Castilian",5700000.0,19300483.0,AU,Cell 211
03/14/2018 ,73.0,"Horror, Mystery, Thriller", Released, English,95800000.0,750306106.4,FR,Ghostland
10/03/2013 ,72.0,"Science Fiction, Thriller, Drama", Released, English,110000000.0,685710761.0,AU,Gravity
07/29/2021 ,67.0,"Drama, Crime, Thriller", Released, English,20000000.0,19754272.0,AU,Stillwater
05/27/1994 ,73.0,Comedy, Released, English,6900000.0,7961889.0,AU,Dazed and Confused
12/17/1986 ,54.0,"Comedy, Fantasy, Science Fiction", Released, English,30000000.0,16295774.0,AU,Howard the Duck
03/30/2012 ,62.0,"Music, Romance, Drama", Released, English,126800000.0,556502850.0,GB,StreetDance 2
06/02/2023 ,100.0,"Science Fiction, Thriller", Released, English,201000000.0,1569323843.8,US,Simulant
07/26/2022 ,70.0,"Animation, Action, Science Fiction", Released, English,59500000.0,444807535.4,AU,Green Lantern: Beware My Power
07/28/2021 ,75.0,"Animation, Mystery, Action, Crime", Released, English,141000000.0,937353330.4,AU,"Batman: The Long Halloween, Part Two"
09/29/2021 ,65.0,"Comedy, Romance", Released," Spanish, Castilian",131500000.0,146729703.6,ES,Sounds Like Love
12/26/1981 ,71.0,"Adventure, Animation, Drama, Family", Released, English,12000000.0,29800000.0,AU,The Fox and the Hound
03/09/1972 ,64.0,"Adventure, Science Fiction", Released, English,1100000.0,0.0,AU,Silent Running
03/26/1964 ,65.0,"Drama, History, War", Released, English,19000000.0,4750000.0,US,The Fall of the Roman Empire
03/09/2019 ,54.0,"Horror, Thriller, Mystery", Released, English,106000000.0,135557991.6,US,Darlin'
05/24/2022 ,69.0,"Animation, Action, Comedy", Released, English,90000000.0,735942280.8,US,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse
04/01/2022 ,55.0,"Romance, Drama", Released, Norwegian,94000000.0,537098095.8,US,Battle: Freestyle
03/19/2015 ,64.0,"Action, Adventure, Science Fiction, Thriller", Released, English,110000000.0,295238201.0,AU,Insurgent
10/28/2022 ,82.0,"Action, Crime, Thriller", Released, English,147200000.0,781524699.8,US,The System
07/29/2014 ,63.0,"Adventure, Animation, Action", Released, English,113160000.0,486991084.0,US,Iron Man & Captain America: Heroes United
03/15/2016 ,66.0,"Horror, Thriller", Released, English,35000.0,0.0,US,Terrifier
05/10/2012 ,57.0,"Action, Comedy, Science Fiction", Released, English,7500000.0,10109659.0,AU,Iron Sky
08/19/2008 ,60.0,"Drama, Thriller", Released, English,134200000.0,264583010.6,AU,Restraint
05/28/2009 ,78.0,"Animation, Family, Comedy", Released, English,111800000.0,750742412.6,US,Partly Cloudy
05/22/1988 ,61.0,"Action, Drama, Adventure, TV Movie", Released, English,154800000.0,347940786.4,US,The Incredible Hulk Returns
10/06/2006 ,71.0,"Drama, Romance", Released, English,14000000.0,14121177.0,US,Little Children
03/23/2023 ,47.0,Comedy, Released," Spanish, Castilian",100100000.0,947468745.8,MX,¡Que Viva México!
03/17/2023 ,55.0,Drama, Released, Tagalog,142000000.0,454488625.8,PH,Domme
12/20/2022 ,69.0,Comedy, Released," Spanish, Castilian",103740000.0,608633534.0,MX,A Not So Merry Christmas
11/11/2004 ,56.0,"Action, Comedy, Thriller, Crime", Released, English,25000000.0,71255003.0,AU,Taxi
01/06/2009 ,57.0,"War, Action, Thriller", Released, English,136300000.0,505788963.6,AU,Behind Enemy Lines III: Colombia
05/18/2017 ,65.0,"Action, Drama, Fantasy", Released, English,175000000.0,139630336.0,AU,King Arthur: Legend of the Sword
09/16/1953 ,69.0,"Drama, History", Released, English,5000000.0,36010887.0,US,The Robe
01/18/2001 ,77.0,"Adventure, Drama", Released, English,85000000.0,427230516.0,AU,Cast Away
06/18/2009 ,49.0,"Comedy, Adventure", Released, English,60000000.0,57604723.0,AU,Year One
06/10/1994 ,46.0,"Comedy, Crime", Released, English,10000000.0,126247.0,AU,Police Academy: Mission to Moscow
04/28/2018 ,54.0,Comedy, Released, English,76000000.0,152911218.6,AU,The Week Of
10/20/1989 ,57.0,"Science Fiction, Action, Adventure, Thriller", Released, English,30000000.0,70200000.0,AU,Star Trek V: The Final Frontier
01/03/2007 ,63.0,"Comedy, Science Fiction, Adventure", Released, English,2400000.0,500296.0,AU,Idiocracy
12/10/2009 ,73.0,"TV Movie, Thriller, Animation, Crime, Drama, Fantasy", Released, Japanese,102200000.0,1165655469.8,AU,Death Note Relight 2: L's Successors
04/08/2022 ,49.0,"Action, Thriller", Released, English,148800000.0,651812055.8,US,Agent Game
09/09/2009 ,55.0,"Action, Crime, Mystery, Thriller", Released, English,35000000.0,12254746.0,US,Whiteout
09/13/2017 ,58.0,"Drama, Horror, Romance, Science Fiction", Released, English,128000000.0,558825684.4,US,Hostile
02/22/1996 ,66.0,"Drama, Comedy, Crime", Released, English,20000000.0,27688744.0,AU,To Die For
12/14/2000 ,53.0,"Animation, Drama, Family", Released, English,19000000.0,15911332.0,AU,Thomas and the Magic Railroad
06/10/2020 ,65.0,"War, Drama, History", Released, Russian,82400000.0,336480694.6,RU,The Red Ghost
07/30/2004 ,66.0,"Family, Animation, Fantasy, Adventure, Comedy", Released, English,20000000.0,9771658.0,AU,The Swan Princess
06/04/1942 ,70.0,"Animation, Family", Released, English,170000000.0,353166307.0,AU,Dumbo
01/28/2016 ,73.0,"War, Action, History, Drama", Released, English,50000000.0,69411370.0,AU,13 Hours: The Secret Soldiers of Benghazi
05/13/2018 ,70.0,Romance, Released, English,105740523.8,345465556.8,US,Harry & Meghan: A Royal Romance
10/11/1981 ,75.0,"Comedy, Drama", Released, English,475000.0,15063.0,US,My Dinner with Andre
10/06/1999 ,63.0,"Adventure, Comedy, Crime, Science Fiction", Released, English,35000000.0,312383487.0,AU,Austin Powers: The Spy Who Shagged Me
10/11/2018 ,70.0,"History, Drama", Released, English,60000000.0,105523737.0,AU,First Man
09/15/2016 ,60.0,"Action, Adventure, Comedy, Family, Science Fiction", Released, English,135000000.0,245328374.0,AU,Teenage Mutant Ninja Turtles: Out of the Shadows
11/07/2017 ,51.0,"Drama, Romance", Released, English,109800000.0,357494447.2,US,Feels Like Euphoria
11/24/2021 ,69.0,Drama, Released, English,11000000.0,170645114.4,GB,Bruised
07/28/2016 ,49.0,"Drama, Crime, Thriller, Mystery", Released, English,3500017.4,1787926.0,AU,Exposed
01/12/2023 ,74.0,"Science Fiction, Horror, Comedy", Released, English,12000000.0,167643991.0,AU,M3GAN
06/01/2017 ,61.0,"Comedy, Action, Crime", Released, English,60000000.0,175863783.0,AU,Baywatch
09/15/2006 ,70.0,"Crime, Drama", Released, English,30000000.0,41457834.0,AU,Gridiron Gang
10/05/2000 ,64.0,"Action, Adventure, Thriller", Released, English,65000000.0,128874043.0,AU,Space Cowboys
09/08/2020 ,61.0,"Animation, Family, TV Movie", Released, English,91800000.0,620100551.2,US,"Curious George: Go West, Go Wild"
08/27/2020 ,0.0,Drama, Released, Korean,174600000.0,175269998.8,KR,Housewife Dealer
08/12/2010 ,75.0,"Action, Comedy, Romance", Released, English,85000000.0,48000000.0,AU,Scott Pilgrim vs. the World
06/23/2021 ,81.0,Drama, Released," Spanish, Castilian",174400000.0,895189907.0,MX,The House of Flowers: The Movie
08/20/2008 ,60.0,"Comedy, Music", Released, English,15000000.0,8767338.0,US,The Rocker
04/15/2021 ,73.0,"Science Fiction, Action", Released, Korean,161200000.0,220782511.8,KR,Seobok: Project Clone
03/17/2022 ,75.0,"Family, Drama", Released, English,78800000.0,472878915.2,US,Rescued by Ruby
09/28/2018 ,56.0,"Action, Horror, Science Fiction", Released, English,118698000.0,577780846.8,GB,Redcon-1
11/02/2011 ,67.0,"Action, Drama, War", Released, French,10000000.0,3424648.0,FR,Special Forces
10/01/2022 ,66.0,"Thriller, Drama, Adventure", Released, English,187500000.0,467877181.4,AU,Survive
12/02/1999 ,76.0,"Animation, Comedy, Family", Released, English,90000000.0,511358276.0,AU,Toy Story 2
06/19/1963 ,71.0,"Adventure, Family, Fantasy", Released, English,1000000.0,156936204.6,US,Jason and the Argonauts
12/09/2010 ,62.0,"Action, Crime, Drama, Thriller", Released, English,32000000.0,70587268.0,AU,Takers
11/24/2022 ,65.0,"Animation, Family, Adventure, Science Fiction", Released, English,135000000.0,69566884.0,AU,Strange World
09/15/2021 ,73.0,Drama, Released, Korean,7048000.0,5619316.0,KR,Miracle: Letters to the President
07/20/1995 ,62.0,Comedy, Released, English,10000000.0,26488734.0,AU,Billy Madison
09/16/2010 ,68.0,Comedy, Released, English,8000000.0,76200721.0,AU,Easy A
11/16/2006 ,82.0,"Drama, Mystery, Science Fiction", Released, English,40000000.0,104407366.0,AU,The Prestige
10/26/2005 ,61.0,"Action, Adventure, Western", Released, English,80000000.0,141475336.0,AU,The Legend of Zorro
09/09/2021 ,64.0,"Romance, Drama", Released, English,102000000.0,254278668.2,US,Time Is Up
10/09/1998 ,74.0,"Drama, Romance, Comedy", Released, English,26000000.0,65705772.0,AU,EverAfter
09/05/2014 ,62.0,"Adventure, Action", Released, English,4500000.0,11774.0,US,Falcon Rising
10/01/2009 ,68.0,"Drama, History, War", Released, English,30000000.0,216794294.4,AU,Che: Part One
10/12/2022 ,55.0,"Comedy, Adventure", Released, French,14470000.0,15493044.4,FR,Jack Mimoun & the Secrets of Val Verde
11/16/1973 ,76.0,"Fantasy, Family, Romance", Released, Czech,580000.0,23146523.2,XC,Three Wishes for Cinderella
09/20/1990 ,64.0,"Comedy, Horror, Fantasy", Released, English,50000000.0,41476097.0,AU,Gremlins 2: The New Batch
07/27/2007 ,57.0,Drama, Released, English,4600000.0,968805.0,AU,Savage Grace
08/21/2010 ,73.0,"Animation, Drama, Family", Released, Japanese,124000000.0,417412529.2,JP,Colorful
04/23/2014 ,64.0,"Comedy, Romance", Released, English,40000000.0,195111193.0,AU,The Other Woman
07/05/2019 ,53.0,Drama, Released, Korean,119600000.0,362461687.2,KR,Temptation of Aunt 2
03/09/1994 ,78.0,"Crime, Thriller, Drama, Romance", Released, English,30000000.0,63848322.0,AU,Carlito's Way
02/07/2013 ,55.0,"Drama, Romance", Released, Thai,127800000.0,578598408.0,TH,Jan Dara: The Finale
01/13/2005 ,71.0,Drama, Released, German,4500000.0,3764219.0,DE,Before the Fall
06/11/1992 ,77.0,"Romance, Family, Animation, Fantasy", Released, English,20000000.0,438656843.0,AU,Beauty and the Beast
06/05/2018 ,59.0,Action, Released, English,3000000.0,28645.0,US,The Debt Collector
04/30/2021 ,70.0,"Action, Thriller", Released, English,88200000.0,541630998.4,AU,Tom Clancy's Without Remorse
07/08/2021 ,74.0,"Action, Adventure, Science Fiction", Released, English,200000000.0,379751131.0,AU,Black Widow
03/31/1988 ,52.0,"Comedy, Crime", Released, English,4300000.0,19510371.0,AU,Police Academy 5: Assignment Miami Beach
09/01/2020 ,65.0,"Comedy, Family, Animation", Released, English,133000000.0,638164005.2,US,The Boss Baby: Get That Baby!
04/07/2023 ,0.0,Documentary, Released, English,241940000.0,175269998.8,UY,Questions for Memories
02/24/2017 ,62.0,"Adventure, Animation, Comedy, Family, Music", Released, English,60000000.0,24148488.0,US,Rock Dog
06/27/2017 ,59.0,Drama, Released, English,10000000.0,28039038.0,AU,The Beguiled
10/07/2010 ,66.0,"Drama, Thriller, Mystery", Released, English,1987650.0,21270290.0,AU,Buried
06/30/2011 ,59.0,"Comedy, Family", Released, English,55000000.0,187361754.0,AU,Mr. Popper's Penguins
04/06/2023 ,0.0,Horror, Released, English,195000000.0,175269998.8,ID,Pelet Tali Pocong
10/19/2017 ,69.0,"Fantasy, Family, Adventure, Action, Comedy", Released, Russian,8250000.0,30060061.0,RU,The Last Warrior
04/03/2014 ,77.0,"Action, Adventure, Science Fiction", Released, English,170000000.0,714401889.0,AU,Captain America: The Winter Soldier
07/08/2022 ,63.0,"Animation, Comedy", Released, English,83400000.0,191964060.4,AU,The Wonderful Summer of Mickey Mouse
12/26/2004 ,62.0,"Comedy, Romance", Released, English,60000000.0,516567575.0,AU,Meet the Fockers
10/06/2005 ,64.0,"Comedy, Romance", Released, English,26000000.0,177378645.0,AU,The 40 Year Old Virgin
10/29/1953 ,69.0,"Comedy, Romance", Released, English,73480000.0,372756516.0,US,How to Marry a Millionaire
08/05/2021 ,76.0,"Action, Comedy, Adventure", Released, English,185000000.0,167097737.0,AU,The Suicide Squad
